Replicate Speciation-rate Extinction-rate Ingroup-divergence/divergence-to-the-ingroup-ratio Number-of-leaves Generations Haploid-efective-population-size Global-substitution-rate  Lineage-(species)-specific-rate-heterogeneity-gamma-shape Gene-family-(locus-tree)-specific-rate-heterogeneity-gamma-shape Individuals-per-species
0.25 1.5 1.5 018 0.00000081255540 0.00000015925440 0.25 30.0 2572441.0 945120.0 0.00000011160110000 5.51525700 5.53384500 1.0
0.25 1.5 1.5 019 0.00000015525470 0.00000012481600 0.25 30.0 1428177.0 890717.0 0.00000002231722000 4.79074400 4.69625200 1.0
0.25 1.5 1.5 020 0.00000035740270 0.00000024453540 0.25 30.0 4752073.0 182495.0 0.00000004005935000 8.53212800 2.42037300 1.0
0.25 1.5 1.5 021 0.00000090938250 0.00000067012380 0.25 30.0 9179894.0 981852.0 0.00000001793752000 1.35870500 3.54753100 1.0
0.25 1.5 1.5 022 0.00000014632600 0.00000014005000 0.25 30.0 3232608.0 568109.0 0.00000002430021000 2.63686000 3.14773800 1.0
0.25 1.5 1.5 023 0.00000042931160 0.00000020706190 0.25 30.0 691184.1 746643.0 0.00000005492514000 10.32841000 7.49971500 1.0
0.25 1.5 1.5 024 0.00000032663860 0.00000013426430 0.25 30.0 1151972.0 94526.0 0.00000003381614000 22.86444000 1.41065200 1.0
0.25 1.5 1.5 025 0.00000031032360 0.00000014838950 0.25 30.0 893280.3 894713.0 0.00000007564195000 2.59312400 2.50500800 1.0
0.25 1.5 1.5 026 0.00000056967050 0.00000012749710 0.25 30.0 2102954.0 87054.0 0.00000007961019000 3.76850500 2.39676300 1.0
0.25 1.5 1.5 027 0.00000047299840 0.00000010514920 0.25 30.0 1658987.0 727423.0 0.00000006199646000 1.50131900 2.40907500 1.0
0.25 1.5 1.5 028 0.00000010683010 0.00000010339790 0.25 30.0 1657555.0 98436.0 0.00000005207312000 14.19558000 13.32312000 1.0
0.25 1.5 1.5 029 0.00000017571840 0.00000010553420 0.25 30.0 4142495.0 698697.0 0.00000002292415000 5.67857900 5.30559000 1.0
0.25 1.5 1.5 030 0.00000029709270 0.00000012438860 0.25 30.0 1114760.0 171273.0 0.00000000942670700 20.90700000 8.69186000 1.0
0.25 1.5 1.5 031 0.00000060220880 0.00000036676480 0.25 30.0 1999379.0 79702.0 0.00000006820637000 24.80606000 10.13840000 1.0
0.25 1.5 1.5 032 0.00000029454120 0.00000010419080 0.25 30.0 2210904.0 121654.0 0.00000003667746000 3.20455100 4.29332300 1.0
0.25 1.5 1.5 033 0.00000024417550 0.00000011755450 0.25 30.0 2349341.0 291193.0 0.00000002076536000 38.83905000 13.00013000 1.0
0.25 1.5 1.5 034 0.00000029762110 0.00000020154880 0.25 30.0 1477736.0 627696.0 0.00000004384399000 11.45920000 3.67783200 1.0
0.25 1.5 1.5 035 0.00000094302390 0.00000054785140 0.25 30.0 816813.2 212799.0 0.00000013833140000 1.70512800 3.05866300 1.0
0.25 1.5 1.5 036 0.00000098124350 0.00000031599900 0.25 30.0 671790.3 301304.0 0.00000001332957000 4.80340600 2.59384800 1.0
0.25 1.5 1.5 037 0.00000090763760 0.00000021494940 0.25 30.0 729733.3 61652.0 0.00000001666359000 14.39774000 4.00053700 1.0
0.25 1.5 1.5 038 0.00000029468040 0.00000012127300 0.25 30.0 1385039.0 962616.0 0.00000003303745000 10.60273000 2.72552100 1.0
0.25 1.5 1.5 039 0.00000028402690 0.00000019119400 0.25 30.0 385410.4 850502.0 0.00000001972061000 3.80308500 3.37510100 1.0
0.25 1.5 1.5 040 0.00000035916680 0.00000025903000 0.25 30.0 3659862.0 559394.0 0.00000001708841000 0.71410760 3.87135800 1.0
0.25 1.5 1.5 041 0.00000043324510 0.00000023725290 0.25 30.0 855223.1 169844.0 0.00000002876005000 25.90562000 5.38587200 1.0
0.25 1.5 1.5 042 0.00000027874060 0.00000017979490 0.25 30.0 3174542.0 911004.0 0.00000003841884000 3.85226800 2.24929200 1.0
0.25 1.5 1.5 043 0.00000050961030 0.00000016245400 0.25 30.0 1591229.0 549378.0 0.00000003904865000 0.92724750 2.81680800 1.0
0.25 1.5 1.5 044 0.00000010103110 0.00000010097200 0.25 30.0 1899476.0 49664.0 0.00000004488675000 52.41411000 12.77494000 1.0
0.25 1.5 1.5 045 0.00000094103110 0.00000032711310 0.25 30.0 2220399.0 97509.0 0.00000002328037000 10.24533000 2.76127700 1.0
0.25 1.5 1.5 046 0.00000039055200 0.00000030411680 0.25 30.0 359981.9 238433.0 0.00000002502325000 10.33266000 19.73331000 1.0
0.25 1.5 1.5 047 0.00000027521250 0.00000015845790 0.25 30.0 1468781.0 742556.0 0.00000001403976000 4.03208100 2.24184400 1.0
0.25 1.5 1.5 048 0.00000016656810 0.00000011474270 0.25 30.0 10920650.0 155895.0 0.00000008258048000 40.67245000 4.43570700 1.0
0.25 1.5 1.5 049 0.00000075295270 0.00000018342000 0.25 30.0 2362349.0 50654.0 0.00000005030133000 6.55324500 7.27915900 1.0
0.25 1.5 1.5 050 0.00000013267190 0.00000010022070 0.25 30.0 536747.6 770672.0 0.00000001299741000 1.77271600 7.96704700 1.0
0.25 1.5 1.5 051 0.00000014868790 0.00000012385450 0.25 30.0 699579.0 426222.0 0.00000003565760000 1.19015300 2.69927800 1.0
0.25 1.5 1.5 052 0.00000014506310 0.00000011126700 0.25 30.0 11450450.0 716891.0 0.00000003825321000 5.45502400 5.78340000 1.0
0.25 1.5 1.5 053 0.00000020210920 0.00000016219550 0.25 30.0 792755.4 650488.0 0.00000005735181000 1.04907900 4.62579600 1.0
0.25 1.5 1.5 054 0.00000025805210 0.00000023249400 0.25 30.0 1562482.0 324028.0 0.00000002111015000 2.50627100 4.21027500 1.0
0.25 1.5 1.5 055 0.00000015602710 0.00000012406080 0.25 30.0 1115978.0 991373.0 0.00000011858260000 2.53917800 2.61871200 1.0
0.25 1.5 1.5 056 0.00000018382150 0.00000010788280 0.25 30.0 10978740.0 493574.0 0.00000002197280000 2.17249900 2.12743600 1.0
0.25 1.5 1.5 057 0.00000058766500 0.00000038919360 0.25 30.0 10200950.0 632805.0 0.00000002127031000 2.95824700 6.42186200 1.0
0.25 1.5 1.5 058 0.00000031650720 0.00000014677760 0.25 30.0 1009101.0 171726.0 0.00000006240999000 1.84651800 1.20683500 1.0
0.25 1.5 1.5 059 0.00000028727850 0.00000018045040 0.25 30.0 1540759.0 100291.0 0.00000005903774000 4.13238500 2.94692400 1.0
0.25 1.5 1.5 060 0.00000038182740 0.00000028547350 0.25 30.0 2526523.0 395198.0 0.00000003768006000 13.69785000 16.02015000 1.0
0.25 1.5 1.5 061 0.00000098053140 0.00000045999710 0.25 30.0 767927.3 273932.0 0.00000006015502000 1.40075100 17.53705000 1.0
0.25 1.5 1.5 062 0.00000023938840 0.00000016457150 0.25 30.0 1956849.0 424423.0 0.00000004655177000 0.92656710 5.58175000 1.0
0.25 1.5 1.5 063 0.00000058466670 0.00000014886260 0.25 30.0 688971.4 92852.0 0.00000006311555000 1.27926200 3.46784300 1.0
0.25 1.5 1.5 064 0.00000014099710 0.00000014080550 0.25 30.0 879056.3 786697.0 0.00000005287103000 11.00179000 2.69204600 1.0
0.25 1.5 1.5 065 0.00000096898010 0.00000075987750 0.25 30.0 1572674.0 145886.0 0.00000002263673000 11.00330000 4.05981700 1.0
0.25 1.5 1.5 066 0.00000088591410 0.00000055569880 0.25 30.0 1336846.0 181124.0 0.00000001350406000 3.44392400 5.87859700 1.0
0.25 1.5 1.5 067 0.00000030504360 0.00000012410850 0.25 30.0 1052966.0 111607.0 0.00000003556307000 3.84358200 7.49768700 1.0
0.25 1.5 1.5 068 0.00000099218150 0.00000022004820 0.25 30.0 2095263.0 946537.0 0.00000003327966000 0.72771140 2.57205800 1.0
0.25 1.5 1.5 069 0.00000038052140 0.00000014515470 0.25 30.0 2542764.0 111648.0 0.00000002757756000 1.60227300 10.33399000 1.0
0.25 1.5 1.5 070 0.00000022341400 0.00000010342170 0.25 30.0 764774.5 77523.0 0.00000006845893000 1.48683400 3.36043800 1.0
0.25 1.5 1.5 071 0.00000011455450 0.00000010653260 0.25 30.0 1590021.0 452718.0 0.00000003930294000 0.80399730 5.17605500 1.0
0.25 1.5 1.5 072 0.00000056839440 0.00000013238980 0.25 30.0 10813760.0 945890.0 0.00000001520963000 1.93058700 1.65621600 1.0
0.25 1.5 1.5 073 0.00000012841330 0.00000010263130 0.25 30.0 3025309.0 932561.0 0.00000006638535000 7.57614900 1.95783700 1.0
0.25 1.5 1.5 074 0.00000041300470 0.00000027472750 0.25 30.0 608179.7 689854.0 0.00000004560984000 4.31806500 12.42083000 1.0
0.25 1.5 1.5 075 0.00000065654540 0.00000049163330 0.25 30.0 2829614.0 723525.0 0.00000002794462000 4.44280700 3.14321200 1.0
0.25 1.5 1.5 076 0.00000034365830 0.00000012786500 0.25 30.0 1744024.0 295217.0 0.00000002758347000 1.89707900 4.71208000 1.0
0.25 1.5 1.5 077 0.00000061608140 0.00000051422460 0.25 30.0 1103914.0 364097.0 0.00000003053751000 19.19421000 3.96803000 1.0
0.25 1.5 1.5 078 0.00000029003020 0.00000022580850 0.25 30.0 2947502.0 228951.0 0.00000004245292000 10.93419000 36.18532000 1.0
0.25 1.5 1.5 079 0.00000031873230 0.00000029577570 0.25 30.0 1246894.0 164477.0 0.00000012491870000 2.44527700 11.28126000 1.0
0.25 1.5 1.5 080 0.00000011295670 0.00000010561430 0.25 30.0 4538143.0 788174.0 0.00000003613676000 1.64938700 3.97228700 1.0
0.25 1.5 1.5 081 0.00000028347290 0.00000015121600 0.25 30.0 2190976.0 205979.0 0.00000005781531000 30.84582000 5.02938700 1.0
0.25 1.5 1.5 082 0.00000031308520 0.00000012375090 0.25 30.0 2057128.0 668608.0 0.00000004883377000 23.31742000 2.96416800 1.0
0.25 1.5 1.5 083 0.00000070874610 0.00000052480600 0.25 30.0 925885.5 239138.0 0.00000020678270000 9.04835500 4.64593800 1.0
0.25 1.5 1.5 084 0.00000020044240 0.00000017753310 0.25 30.0 4194873.0 663170.0 0.00000002914519000 7.25350000 11.76798000 1.0
0.25 1.5 1.5 085 0.00000025456610 0.00000012496060 0.25 30.0 578912.4 900035.0 0.00000008443463000 14.55338000 5.66789900 1.0
0.25 1.5 1.5 086 0.00000023683250 0.00000018320740 0.25 30.0 1317275.0 659152.0 0.00000002293123000 3.27297500 1.96720200 1.0
0.25 1.5 1.5 087 0.00000060447730 0.00000019511820 0.25 30.0 1913375.0 965858.0 0.00000003666788000 1.00749200 3.79157700 1.0
0.25 1.5 1.5 088 0.00000031408450 0.00000022529420 0.25 30.0 1479716.0 679557.0 0.00000001429073000 10.97529000 2.51279600 1.0
0.25 1.5 1.5 089 0.00000094701100 0.00000023057370 0.25 30.0 7093627.0 462174.0 0.00000001852149000 9.42244200 3.32688900 1.0
0.25 1.5 1.5 090 0.00000064811220 0.00000016608140 0.25 30.0 1303796.0 208472.0 0.00000003352645000 0.37712010 17.62880000 1.0
0.25 1.5 1.5 091 0.00000058068780 0.00000051551250 0.25 30.0 4194393.0 388759.0 0.00000002334473000 3.22898200 7.38085000 1.0
0.25 1.5 1.5 092 0.00000080033510 0.00000068072410 0.25 30.0 703096.6 590735.0 0.00000001869391000 1.56128500 14.28162000 1.0
0.25 1.5 1.5 093 0.00000080864440 0.00000080590450 0.25 30.0 933309.3 71087.0 0.00000009226188000 7.44843200 4.22537300 1.0
0.25 1.5 1.5 094 0.00000010742610 0.00000010510220 0.25 30.0 613698.0 287414.0 0.00000003793805000 1.46282200 5.08614400 1.0
0.25 1.5 1.5 095 0.00000019160250 0.00000010328650 0.25 30.0 516949.7 824519.0 0.00000004019407000 5.66427200 4.36165100 1.0
0.25 1.5 1.5 096 0.00000043129840 0.00000025858520 0.25 30.0 2845137.0 323250.0 0.00000004988965000 12.99622000 4.85339600 1.0
0.25 1.5 1.5 097 0.00000038954130 0.00000028685680 0.25 30.0 2321184.0 170242.0 0.00000003556927000 1.17457700 3.01050200 1.0
0.25 1.5 1.5 098 0.00000014960690 0.00000010052310 0.25 30.0 8406166.0 100484.0 0.00000004623844000 4.38679300 2.94857700 1.0
0.25 1.5 1.5 099 0.00000020708820 0.00000019846480 0.25 30.0 1501345.0 528793.0 0.00000004452101000 15.12114000 3.13353000 1.0
0.25 1.5 1.5 100 0.00000067497320 0.00000015251400 0.25 30.0 3227138.0 991891.0 0.00000001391650000 1.61598400 16.77034000 1.0
0.5 1.5 1.5 001 0.00000022126670 0.00000016087900 0.5 30.0 1610937.0 414467.0 0.00000005252273000 2.63355900 5.98703800 1.0
0.5 1.5 1.5 002 0.00000076297150 0.00000057795920 0.5 30.0 2324831.0 736315.0 0.00000004465829000 7.34361400 3.89908700 1.0
0.5 1.5 1.5 003 0.00000010205960 0.00000010138710 0.5 30.0 5156199.0 908623.0 0.00000000952349100 12.02423000 4.09430800 1.0
0.5 1.5 1.5 004 0.00000024862870 0.00000020102720 0.5 30.0 7319277.0 626779.0 0.00000001287335000 2.08198800 8.20981900 1.0
0.5 1.5 1.5 005 0.00000056286600 0.00000055970860 0.5 30.0 785789.4 134848.0 0.00000002878317000 13.97612000 6.10547700 1.0
0.5 1.5 1.5 006 0.00000044374020 0.00000023948470 0.5 30.0 2940287.0 505012.0 0.00000002315405000 2.72937800 9.96940600 1.0
0.5 1.5 1.5 007 0.00000045036620 0.00000032636770 0.5 30.0 634738.4 375401.0 0.00000003661550000 4.01191900 8.54834400 1.0
0.5 1.5 1.5 008 0.00000012344920 0.00000011567460 0.5 30.0 709226.1 125585.0 0.00000004372134000 3.15852500 16.59218000 1.0
0.5 1.5 1.5 009 0.00000012216050 0.00000010793310 0.5 30.0 940384.9 388772.0 0.00000004571306000 2.33507400 1.62832100 1.0
0.5 1.5 1.5 010 0.00000017749710 0.00000014938200 0.5 30.0 2492981.0 434453.0 0.00000001830512000 2.68569700 1.98015500 1.0
0.5 1.5 1.5 011 0.00000072262820 0.00000055807440 0.5 30.0 2999673.0 982505.0 0.00000002177541000 11.75014000 2.79572200 1.0
0.5 1.5 1.5 012 0.00000075384790 0.00000029871360 0.5 30.0 1090369.0 973637.0 0.00000000965938400 19.98193000 1.33510800 1.0
0.5 1.5 1.5 013 0.00000010472590 0.00000010381580 0.5 30.0 7935389.0 243520.0 0.00000005052258000 0.45103560 8.77361100 1.0
0.5 1.5 1.5 014 0.00000018094620 0.00000010100380 0.5 30.0 8645836.0 284595.0 0.00000003023766000 2.83294400 5.92794500 1.0
0.5 1.5 1.5 015 0.00000062318360 0.00000017290820 0.5 30.0 4452954.0 643233.0 0.00000011095270000 9.21882200 2.37628600 1.0
0.5 1.5 1.5 016 0.00000037176450 0.00000034638640 0.5 30.0 1375795.0 918620.0 0.00000005645773000 8.89223400 4.71100900 1.0
0.5 1.5 1.5 017 0.00000015132700 0.00000014374270 0.5 30.0 3772908.0 221052.0 0.00000001400970000 2.48379900 6.28832600 1.0
0.5 1.5 1.5 018 0.00000011488500 0.00000010110820 0.5 30.0 899667.3 472963.0 0.00000001293807000 5.93613100 5.83469900 1.0
0.5 1.5 1.5 019 0.00000012332810 0.00000011533820 0.5 30.0 9249239.0 662557.0 0.00000003055543000 8.99695100 5.68257100 1.0
0.5 1.5 1.5 020 0.00000094798230 0.00000025606480 0.5 30.0 5244294.0 178394.0 0.00000005504961000 5.09829600 2.69470100 1.0
0.5 1.5 1.5 021 0.00000044976050 0.00000017494340 0.5 30.0 8138236.0 966651.0 0.00000004700239000 3.38541400 2.24867500 1.0
0.5 1.5 1.5 022 0.00000019455620 0.00000011935120 0.5 30.0 2482963.0 68966.0 0.00000003816462000 3.35944500 3.88124000 1.0
0.5 1.5 1.5 023 0.00000031543790 0.00000011821350 0.5 30.0 323067.3 964191.0 0.00000002046648000 3.23735800 6.95184100 1.0
0.5 1.5 1.5 024 0.00000022089540 0.00000018729900 0.5 30.0 1169067.0 186779.0 0.00000001098206000 2.19292800 5.13213700 1.0
0.5 1.5 1.5 025 0.00000054782360 0.00000019800150 0.5 30.0 4269500.0 983528.0 0.00000011086380000 1.14915300 4.44048200 1.0
0.5 1.5 1.5 026 0.00000034496100 0.00000028154320 0.5 30.0 1557368.0 190621.0 0.00000003318696000 14.81797000 3.18316500 1.0
0.5 1.5 1.5 027 0.00000016723340 0.00000015465350 0.5 30.0 597882.5 406370.0 0.00000004086891000 7.16644800 12.07501000 1.0
0.5 1.5 1.5 028 0.00000065115200 0.00000014319050 0.5 30.0 590509.2 586284.0 0.00000002612652000 0.75284670 1.55151100 1.0
0.5 1.5 1.5 029 0.00000048303740 0.00000018145730 0.5 30.0 1816853.0 87667.0 0.00000002347116000 3.21125600 2.93653500 1.0
0.5 1.5 1.5 030 0.00000020957830 0.00000011451580 0.5 30.0 828765.5 188000.0 0.00000001198868000 11.37761000 4.84638500 1.0
0.5 1.5 1.5 031 0.00000060698270 0.00000013212430 0.5 30.0 709224.8 107340.0 0.00000002100509000 1.03728600 6.26889900 1.0
0.5 1.5 1.5 032 0.00000032086120 0.00000014823720 0.5 30.0 790409.4 913616.0 0.00000009014895000 4.68861100 1.83366100 1.0
0.5 1.5 1.5 033 0.00000059964610 0.00000022200510 0.5 30.0 1613776.0 277560.0 0.00000000809630800 5.41387900 5.38336300 1.0
0.5 1.5 1.5 034 0.00000040125820 0.00000020470090 0.5 30.0 3384585.0 537265.0 0.00000001533326000 7.29343900 3.75313900 1.0
0.5 1.5 1.5 035 0.00000074787620 0.00000012235490 0.5 30.0 4051037.0 302836.0 0.00000003394989000 0.50971090 5.25757700 1.0
0.5 1.5 1.5 036 0.00000056299000 0.00000012426090 0.5 30.0 740848.7 698454.0 0.00000002088941000 8.27158500 6.44076600 1.0
0.5 1.5 1.5 037 0.00000029189110 0.00000010255740 0.5 30.0 8964319.0 420758.0 0.00000006583107000 2.67893200 1.59441100 1.0
0.5 1.5 1.5 038 0.00000027858410 0.00000021993040 0.5 30.0 9560155.0 526760.0 0.00000001415372000 10.80128000 6.57703700 1.0
0.5 1.5 1.5 039 0.00000034710900 0.00000022885370 0.5 30.0 1188869.0 894522.0 0.00000004764620000 3.10612200 1.38617900 1.0
0.5 1.5 1.5 040 0.00000012788310 0.00000012377660 0.5 30.0 1121497.0 97210.0 0.00000001116677000 2.60813700 5.71142500 1.0
0.5 1.5 1.5 041 0.00000019755700 0.00000017436560 0.5 30.0 291396.8 899622.0 0.00000003759304000 2.86877500 1.36360200 1.0
0.5 1.5 1.5 042 0.00000077557780 0.00000010632100 0.5 30.0 2142856.0 118670.0 0.00000000942529300 2.68462700 10.63770000 1.0
0.5 1.5 1.5 043 0.00000047238530 0.00000042641800 0.5 30.0 3648854.0 366334.0 0.00000002041684000 8.60006200 1.46290900 1.0
0.5 1.5 1.5 044 0.00000014120190 0.00000010596650 0.5 30.0 495442.5 976027.0 0.00000006216419000 4.14826400 4.64891400 1.0
0.5 1.5 1.5 045 0.00000011367590 0.00000010827700 0.5 30.0 1218997.0 848222.0 0.00000001123767000 1.79209100 2.62653800 1.0
0.5 1.5 1.5 046 0.00000053112200 0.00000031563550 0.5 30.0 1927260.0 350023.0 0.00000011966350000 13.12195000 1.64070200 1.0
0.5 1.5 1.5 047 0.00000019591340 0.00000012046460 0.5 30.0 379342.7 505863.0 0.00000001732637000 2.13276200 4.65429900 1.0
0.5 1.5 1.5 048 0.00000018018200 0.00000013697140 0.5 30.0 3769281.0 932906.0 0.00000003679930000 8.07999600 12.70140000 1.0
0.5 1.5 1.5 049 0.00000024798540 0.00000012126610 0.5 30.0 560612.5 577097.0 0.00000001743932000 11.49006000 1.91699600 1.0
0.5 1.5 1.5 050 0.00000011573430 0.00000010463170 0.5 30.0 1510300.0 656757.0 0.00000008196319000 2.23317000 6.89275400 1.0
0.5 1.5 1.5 051 0.00000044322240 0.00000015588510 0.5 30.0 839009.2 956687.0 0.00000005114307000 0.92894440 2.82523700 1.0
0.5 1.5 1.5 052 0.00000010930240 0.00000010752360 0.5 30.0 1163239.0 221025.0 0.00000009665119000 10.12418000 3.23382000 1.0
0.5 1.5 1.5 053 0.00000023020880 0.00000015732570 0.5 30.0 2139287.0 683143.0 0.00000002241119000 3.76498900 4.90378300 1.0
0.5 1.5 1.5 054 0.00000084918720 0.00000017421690 0.5 30.0 639054.1 981684.0 0.00000003657917000 2.03714200 6.87930400 1.0
0.5 1.5 1.5 055 0.00000035141140 0.00000029462820 0.5 30.0 54414.8 849650.0 0.00000003402434000 5.37668800 3.04505700 1.0
0.5 1.5 1.5 056 0.00000026134520 0.00000023638970 0.5 30.0 3234775.0 563318.0 0.00000003134166000 4.21642100 3.13619400 1.0
0.5 1.5 1.5 057 0.00000018998350 0.00000011027380 0.5 30.0 1313662.0 559029.0 0.00000001036380000 0.46996120 2.65460300 1.0
0.5 1.5 1.5 058 0.00000034117370 0.00000015101930 0.5 30.0 4952787.0 485045.0 0.00000003430691000 18.20810000 6.91101900 1.0
0.5 1.5 1.5 059 0.00000025909430 0.00000019051780 0.5 30.0 673622.3 609032.0 0.00000001730701000 7.83432000 3.56741800 1.0
0.5 1.5 1.5 060 0.00000082566350 0.00000019810910 0.5 30.0 1974954.0 964769.0 0.00000004730836000 2.75765800 30.30836000 1.0
0.5 1.5 1.5 061 0.00000085949010 0.00000052546440 0.5 30.0 276198.2 524171.0 0.00000002247213000 3.18862600 3.10541800 1.0
0.5 1.5 1.5 062 0.00000090162660 0.00000049328210 0.5 30.0 1845054.0 809496.0 0.00000004567660000 20.28647000 2.25379500 1.0
0.5 1.5 1.5 063 0.00000018672070 0.00000011011390 0.5 30.0 486549.7 742415.0 0.00000005502201000 2.07790400 3.62142400 1.0
0.5 1.5 1.5 064 0.00000012364910 0.00000011082740 0.5 30.0 1582260.0 636531.0 0.00000004304637000 10.22625000 7.61652400 1.0
0.5 1.5 1.5 065 0.00000085801060 0.00000038879040 0.5 30.0 2539886.0 843104.0 0.00000001417296000 6.94255200 2.83476700 1.0
0.5 1.5 1.5 066 0.00000079161740 0.00000035586360 0.5 30.0 6612635.0 932241.0 0.00000000847648900 2.23862200 11.72826000 1.0
0.5 1.5 1.5 067 0.00000077468570 0.00000055581590 0.5 30.0 1884000.0 835428.0 0.00000004084095000 3.73207400 7.96843000 1.0
0.5 1.5 1.5 068 0.00000025935400 0.00000019294050 0.5 30.0 314958.7 567920.0 0.00000002753479000 0.59663370 5.23468300 1.0
0.5 1.5 1.5 069 0.00000093969110 0.00000088524090 0.5 30.0 4387582.0 673821.0 0.00000004656612000 14.73894000 2.79227800 1.0
0.5 1.5 1.5 070 0.00000041403020 0.00000028671770 0.5 30.0 2809424.0 101135.0 0.00000002918994000 4.33156700 5.77516200 1.0
0.5 1.5 1.5 071 0.00000070886720 0.00000042208100 0.5 30.0 1054734.0 840424.0 0.00000003466240000 5.23548800 1.57435300 1.0
0.5 1.5 1.5 072 0.00000018364020 0.00000014107920 0.5 30.0 354923.6 80472.0 0.00000001687561000 5.17753700 2.45515700 1.0
0.5 1.5 1.5 073 0.00000095031210 0.00000017791610 0.5 30.0 1122278.0 715067.0 0.00000003863835000 2.97668400 5.06398100 1.0
0.5 1.5 1.5 074 0.00000042218690 0.00000015327410 0.5 30.0 1872114.0 556297.0 0.00000001308032000 4.28814100 20.42851000 1.0
0.5 1.5 1.5 075 0.00000011865470 0.00000011251460 0.5 30.0 4134240.0 917681.0 0.00000004484931000 0.94329670 9.50086000 1.0
0.5 1.5 1.5 076 0.00000033386900 0.00000032067150 0.5 30.0 778963.1 487026.0 0.00000003841583000 5.78292200 6.68377700 1.0
0.5 1.5 1.5 077 0.00000026241650 0.00000016256810 0.5 30.0 608844.0 611914.0 0.00000004571919000 5.77869800 2.05089100 1.0
0.5 1.5 1.5 078 0.00000028410170 0.00000023785430 0.5 30.0 1307786.0 263660.0 0.00000004546050000 4.94036400 1.47696300 1.0
0.5 1.5 1.5 079 0.00000050891530 0.00000018203010 0.5 30.0 1137061.0 153193.0 0.00000002326032000 22.68189000 3.19923100 1.0
0.5 1.5 1.5 080 0.00000096997790 0.00000076031290 0.5 30.0 1211596.0 784024.0 0.00000005710561000 0.86414850 2.19628500 1.0
0.5 1.5 1.5 081 0.00000015280130 0.00000010255690 0.5 30.0 5741127.0 367125.0 0.00000002682817000 3.10541100 4.58087700 1.0
0.5 1.5 1.5 082 0.00000012198660 0.00000011920630 0.5 30.0 3137627.0 110370.0 0.00000001906878000 0.82056890 5.79193300 1.0
0.5 1.5 1.5 083 0.00000043963420 0.00000015247460 0.5 30.0 1737795.0 632763.0 0.00000005067241000 5.93282300 8.10522400 1.0
0.5 1.5 1.5 084 0.00000033940740 0.00000015067260 0.5 30.0 526734.5 129717.0 0.00000004987445000 14.87713000 2.95370300 1.0
0.5 1.5 1.5 085 0.00000038969520 0.00000022807330 0.5 30.0 12811490.0 537368.0 0.00000003062206000 5.01145100 6.98798900 1.0
0.5 1.5 1.5 086 0.00000012538750 0.00000010519730 0.5 30.0 2096118.0 19067.0 0.00000001206810000 21.79621000 22.52846000 1.0
