0.25 1.5 1.5 084 755.376
0.25 1.5 1.5 085 741.358
0.25 1.5 1.5 086 1390.43
0.25 1.5 1.5 087 632.586
0.25 1.5 1.5 088 606.426
0.25 1.5 1.5 089 611.9
0.25 1.5 1.5 090 1122.56
0.25 1.5 1.5 091 745.466
0.25 1.5 1.5 092 1022.77
0.25 1.5 1.5 093 619.716
0.25 1.5 1.5 094 540.712
0.25 1.5 1.5 095 1227.82
0.25 1.5 1.5 096 761.978
0.25 1.5 1.5 097 1006.45
0.25 1.5 1.5 098 576.686
0.25 1.5 1.5 099 425.516
0.25 1.5 1.5 100 825.398
0.5 1.5 1.5 001 578.622
0.5 1.5 1.5 002 652.414
0.5 1.5 1.5 003 741.318
0.5 1.5 1.5 004 1665.58
0.5 1.5 1.5 005 765.742
0.5 1.5 1.5 006 597.15
0.5 1.5 1.5 007 898.974
0.5 1.5 1.5 008 493.262
0.5 1.5 1.5 009 346.042
0.5 1.5 1.5 010 1452.79
0.5 1.5 1.5 011 1253.81
0.5 1.5 1.5 012 859.542
0.5 1.5 1.5 013 1220.55
0.5 1.5 1.5 014 433.56
0.5 1.5 1.5 015 1561.46
0.5 1.5 1.5 016 549.068
0.5 1.5 1.5 017 941.454
0.5 1.5 1.5 018 374.278
0.5 1.5 1.5 019 1106.26
0.5 1.5 1.5 020 357.92
0.5 1.5 1.5 021 1399.81
0.5 1.5 1.5 022 903.88
0.5 1.5 1.5 023 1343.98
0.5 1.5 1.5 024 910.32
0.5 1.5 1.5 025 557.154
0.5 1.5 1.5 026 464.87
0.5 1.5 1.5 027 700.056
0.5 1.5 1.5 028 691.624
0.5 1.5 1.5 029 894.268
0.5 1.5 1.5 030 981.788
0.5 1.5 1.5 031 827.916
0.5 1.5 1.5 032 1379.93
0.5 1.5 1.5 033 786.83
0.5 1.5 1.5 034 651.56
0.5 1.5 1.5 035 1471.39
0.5 1.5 1.5 036 510.832
0.5 1.5 1.5 037 477.448
0.5 1.5 1.5 038 769.638
0.5 1.5 1.5 039 475.434
0.5 1.5 1.5 040 662.14
0.5 1.5 1.5 041 970.474
0.5 1.5 1.5 042 1308.04
0.5 1.5 1.5 043 633.362
0.5 1.5 1.5 044 1199.69
0.5 1.5 1.5 045 695.91
0.5 1.5 1.5 046 1194.22
0.5 1.5 1.5 047 570.692
0.5 1.5 1.5 048 1114.7
0.5 1.5 1.5 049 1393.95
0.5 1.5 1.5 050 1138.33
0.5 1.5 1.5 051 723.728
0.5 1.5 1.5 052 1076.73
0.5 1.5 1.5 053 400.69
0.5 1.5 1.5 054 979.702
0.5 1.5 1.5 055 922.972
0.5 1.5 1.5 056 590.178
0.5 1.5 1.5 057 1226.08
0.5 1.5 1.5 058 725.5
0.5 1.5 1.5 059 831.99
0.5 1.5 1.5 060 770.974
0.5 1.5 1.5 061 1140.73
0.5 1.5 1.5 062 465.036
0.5 1.5 1.5 063 1520.62
0.5 1.5 1.5 064 1099.59
0.5 1.5 1.5 065 932.384
0.5 1.5 1.5 066 681.08
0.5 1.5 1.5 067 405.338
0.5 1.5 1.5 068 626.036
0.5 1.5 1.5 069 1125.71
0.5 1.5 1.5 070 581.724
0.5 1.5 1.5 071 873.034
0.5 1.5 1.5 072 1581.58
0.5 1.5 1.5 073 603.422
0.5 1.5 1.5 074 1030.88
0.5 1.5 1.5 075 773.562
0.5 1.5 1.5 076 2146.32
0.5 1.5 1.5 077 641.096
0.5 1.5 1.5 078 1077.38
0.5 1.5 1.5 079 481.304
0.5 1.5 1.5 080 296.556
0.5 1.5 1.5 081 632.006
0.5 1.5 1.5 082 328.828
0.5 1.5 1.5 083 336.86
0.5 1.5 1.5 084 786.526
0.5 1.5 1.5 085 646.27
0.5 1.5 1.5 086 1185.95
0.5 1.5 1.5 087 1584.2
0.5 1.5 1.5 088 760.352
0.5 1.5 1.5 089 1104.02
0.5 1.5 1.5 090 1043.41
0.5 1.5 1.5 091 286.498
0.5 1.5 1.5 092 611.664
0.5 1.5 1.5 093 989.886
0.5 1.5 1.5 094 898.792
0.5 1.5 1.5 095 1675.4
0.5 1.5 1.5 096 510.532
0.5 1.5 1.5 097 811.572
0.5 1.5 1.5 098 572.46
0.5 1.5 1.5 099 1021.7
0.5 1.5 1.5 100 1176.17
0 0.15 0.15 001 1886.49
0 0.15 0.15 002 1070.47
0 0.15 0.15 003 586.132
0 0.15 0.15 004 501.958
0 0.15 0.15 005 808.46
0 0.15 0.15 006 715.478
0 0.15 0.15 007 1259.51
0 0.15 0.15 008 674.856
0 0.15 0.15 009 578.826
0 0.15 0.15 010 877.908
0 0.15 0.15 011 632.634
0 0.15 0.15 012 481.064
0 0.15 0.15 013 539.244
0 0.15 0.15 014 568.54
0 0.15 0.15 015 1112.81
0 0.15 0.15 016 762.322
0 0.15 0.15 017 1184.91
0 0.15 0.15 018 1271.59
0 0.15 0.15 019 565.22
0 0.15 0.15 020 1234.02
0 0.15 0.15 021 615.698
0 0.15 0.15 022 731.816
0 0.15 0.15 023 791.824
0 0.15 0.15 024 1396.28
0 0.15 0.15 025 2057.16
0 0.15 0.15 026 453.584
0 0.15 0.15 027 884.384
0 0.15 0.15 028 673.998
0 0.15 0.15 029 758.82
0 0.15 0.15 030 892.346
0 0.15 0.15 031 523.862
0 0.15 0.15 032 775.434
0 0.15 0.15 033 1665.68
0 0.15 0.15 034 452.932
0 0.15 0.15 035 538.912
0 0.15 0.15 036 1274.73
0 0.15 0.15 037 1997.95
0 0.15 0.15 038 1925.56
0 0.15 0.15 039 894.906
0 0.15 0.15 040 305.568
0 0.15 0.15 041 730.056
0 0.15 0.15 042 980.182
0 0.15 0.15 043 386.864
0 0.15 0.15 044 1687.94
0 0.15 0.15 045 581.876
0 0.15 0.15 046 1210.97
0 0.15 0.15 047 659.34
0 0.15 0.15 048 991.522
0 0.15 0.15 049 1767.33
0 0.15 0.15 050 1080.22
0 0.15 0.15 051 884.37
0 0.15 0.15 052 711.544
0 0.15 0.15 053 971.014
0 0.15 0.15 054 700
0 0.15 0.15 055 856.004
0 0.15 0.15 056 652.596
0 0.15 0.15 057 1604.84
0 0.15 0.15 058 401.39
0 0.15 0.15 059 1213.64
0 0.15 0.15 060 1269.31
0 0.15 0.15 061 574.962
0 0.15 0.15 062 840.668
0 0.15 0.15 063 1027.24
0 0.15 0.15 064 1673.58
0 0.15 0.15 065 730.856
0 0.15 0.15 066 1499.63
0 0.15 0.15 067 1371.92
0 0.15 0.15 068 443.326
0 0.15 0.15 069 601.12
0 0.15 0.15 070 1076.81
0 0.15 0.15 071 761.678
0 0.15 0.15 072 626.218
0 0.15 0.15 073 2553.22
0 0.15 0.15 074 693.812
0 0.15 0.15 075 277.04
0 0.15 0.15 076 962.906
0 0.15 0.15 077 714.616
0 0.15 0.15 078 882.01
0 0.15 0.15 079 884.062
0 0.15 0.15 080 464.576
0 0.15 0.15 081 828.756
0 0.15 0.15 082 594.016
0 0.15 0.15 083 580.346
0 0.15 0.15 084 977.448
0 0.15 0.15 085 689.336
0 0.15 0.15 086 907.134
0 0.15 0.15 087 467.828
0 0.15 0.15 088 1660.1
0 0.15 0.15 089 1121.53
0 0.15 0.15 090 445.22
0 0.15 0.15 091 714.124
0 0.15 0.15 092 1142.34
0 0.15 0.15 093 1200.91
0 0.15 0.15 094 1385.59
0 0.15 0.15 095 735.388
0 0.15 0.15 096 1145.22
0 0.15 0.15 097 1221.24
0 0.15 0.15 098 813.23
0 0.15 0.15 099 730.668
0 0.15 0.15 100 641.398
0 1.5 1.5 001 586.772
0 1.5 1.5 002 961.866
0 1.5 1.5 003 643.898
0 1.5 1.5 004 2360.65
0 1.5 1.5 005 413.626
0 1.5 1.5 006 839.434
0 1.5 1.5 007 902.136
0 1.5 1.5 008 2785.35
0 1.5 1.5 009 761.69
0 1.5 1.5 010 549.722
0 1.5 1.5 011 1066.6
0 1.5 1.5 012 1488.83
0 1.5 1.5 013 790.444
0 1.5 1.5 014 712.198
0 1.5 1.5 015 392.3
0 1.5 1.5 016 463.374
0 1.5 1.5 017 799.226
0 1.5 1.5 018 892.19
0 1.5 1.5 019 1035.76
0 1.5 1.5 020 1135.34
0 1.5 1.5 021 603.044
0 1.5 1.5 022 739.476
0 1.5 1.5 023 583.868
0 1.5 1.5 024 1831.04
0 1.5 1.5 025 1033.56
0 1.5 1.5 026 587.482
0 1.5 1.5 027 1098.94
0 1.5 1.5 028 345.996
0 1.5 1.5 029 892.298
0 1.5 1.5 030 753.484
0 1.5 1.5 031 704.218
0 1.5 1.5 032 1278.59
0 1.5 1.5 033 700.15
0 1.5 1.5 034 1474.18
0 1.5 1.5 035 623.34
0 1.5 1.5 036 527.266
0 1.5 1.5 037 1076.51
0 1.5 1.5 038 648.334
0 1.5 1.5 039 728.918
0 1.5 1.5 040 798.914
0 1.5 1.5 041 1086.08
0 1.5 1.5 042 748.504
0 1.5 1.5 043 794.162
0 1.5 1.5 044 710.082
0 1.5 1.5 045 1016.91
0 1.5 1.5 046 532.766
0 1.5 1.5 047 455.908
0 1.5 1.5 048 696.29
0 1.5 1.5 049 622.318
0 1.5 1.5 050 1175.05
0 1.5 1.5 051 526.424
0 1.5 1.5 052 941.936
0 1.5 1.5 053 496.858
0 1.5 1.5 054 951.5
0 1.5 1.5 055 1225.66
0 1.5 1.5 056 1483.85
0 1.5 1.5 057 1231.91
0 1.5 1.5 058 825.4
0 1.5 1.5 059 923.87
0 1.5 1.5 060 1282.48
0 1.5 1.5 061 616.32
0 1.5 1.5 062 1386.74
0 1.5 1.5 063 867.046
0 1.5 1.5 064 604.096
0 1.5 1.5 065 1017.98
0 1.5 1.5 066 631.8
0 1.5 1.5 067 531.94
0 1.5 1.5 068 1838.02
0 1.5 1.5 069 1755.35
0 1.5 1.5 070 1256.09
0 1.5 1.5 071 1555.84
0 1.5 1.5 072 866.324
0 1.5 1.5 073 828.376
0 1.5 1.5 074 898.158
0 1.5 1.5 075 1015.7
0 1.5 1.5 076 566.944
0 1.5 1.5 077 751.382
0 1.5 1.5 078 425.864
0 1.5 1.5 079 795.564
0 1.5 1.5 080 1493.55
0 1.5 1.5 081 1364.12
0 1.5 1.5 082 423.952
0 1.5 1.5 083 1413.4
0 1.5 1.5 084 979.348
0 1.5 1.5 085 812.896
0 1.5 1.5 086 847.568
0 1.5 1.5 087 482.004
0 1.5 1.5 088 441.966
0 1.5 1.5 089 1880.23
0 1.5 1.5 090 1003.62
0 1.5 1.5 091 511.59
0 1.5 1.5 092 588.394
0 1.5 1.5 093 1058.62
0 1.5 1.5 094 382.5
0 1.5 1.5 095 432.74
0 1.5 1.5 096 792.98
0 1.5 1.5 097 693.738
0 1.5 1.5 098 1576.74
0 1.5 1.5 099 1125.06
0 1.5 1.5 100 624.442
0 5 5 001 686.254
0 5 5 002 1006.44
0 5 5 003 1284.49
0 5 5 004 1527.1
0 5 5 005 686.24
0 5 5 006 708.058
0 5 5 007 484.46
0 5 5 008 1155.2
0 5 5 009 766.576
0 5 5 010 393.224
0 5 5 011 908.862
0 5 5 012 554.578
0 5 5 013 775.406
0 5 5 014 893.854
0 5 5 015 1147.87
0 5 5 016 541.342
0 5 5 017 763.438
0 5 5 018 933.75
0 5 5 019 757.538
0 5 5 020 846.554
0 5 5 021 2105.01
0 5 5 022 1713.63
0 5 5 023 861.51
0 5 5 024 1012.9
0 5 5 025 1141.6
0 5 5 026 450.802
0 5 5 027 676.342
0 5 5 028 1020.49
0 5 5 029 668.412
0 5 5 030 763.608
0 5 5 031 551.512
0 5 5 032 504.868
0 5 5 033 1339.21
0 5 5 034 1677.07
0 5 5 035 873.028
0 5 5 036 1070.2
0 5 5 037 1196.02
0 5 5 038 348.632
0 5 5 039 565.972
0 5 5 040 682.444
0 5 5 041 729.244
0 5 5 042 986.998
0 5 5 043 866.452
0 5 5 044 850.358
0 5 5 045 389.438
0 5 5 046 1082.25
0 5 5 047 711.324
0 5 5 048 1092.04
0 5 5 049 1162.63
0 5 5 050 1320.85
0 5 5 051 935.49
0 5 5 052 1873.91
0 5 5 053 280.44
0 5 5 054 664.304
0 5 5 055 871.694
0 5 5 056 1207.33
0 5 5 057 1444.16
0 5 5 058 1367.15
0 5 5 059 1404.28
0 5 5 060 563.786
0 5 5 061 862.762
0 5 5 062 999.474
0 5 5 063 998.806
0 5 5 064 515.436
0 5 5 065 665.616
0 5 5 066 288.534
0 5 5 067 376.096
0 5 5 068 1145.05
0 5 5 069 418.586
0 5 5 070 457.66
0 5 5 071 663.13
0 5 5 072 456.544
0 5 5 073 548.038
0 5 5 074 613.318
0 5 5 075 323.79
0 5 5 076 861.224
0 5 5 077 994.208
0 5 5 078 543.84
0 5 5 079 1173.4
0 5 5 080 463.548
0 5 5 081 652.156
0 5 5 082 830.356
0 5 5 083 938.24
0 5 5 084 733.664
0 5 5 085 1057.81
0 5 5 086 672.982
0 5 5 087 978.364
0 5 5 088 778.144
0 5 5 089 1363.04
0 5 5 090 1027.65
0 5 5 091 901.134
0 5 5 092 1201.89
0 5 5 093 476.702
0 5 5 094 355.36
0 5 5 095 941.726
0 5 5 096 782.17
0 5 5 097 1284.11
0 5 5 098 615.904
0 5 5 099 1113.84
0 5 5 100 797.724
1 0.15 0.15 001 610.904
1 0.15 0.15 002 890.304
1 0.15 0.15 003 1784.96
1 0.15 0.15 004 499.42
1 0.15 0.15 005 444.172
1 0.15 0.15 006 1238.4
1 0.15 0.15 007 1175.62
1 0.15 0.15 008 935.31
1 0.15 0.15 009 1052.87
1 0.15 0.15 010 1358.65
1 0.15 0.15 011 1074.69
1 0.15 0.15 012 1953.54
1 0.15 0.15 013 1266.76
1 0.15 0.15 014 583.87
1 0.15 0.15 015 821.234
1 0.15 0.15 016 1147.08
1 0.15 0.15 017 389.246
1 0.15 0.15 018 836.698
1 0.15 0.15 019 703.238
1 0.15 0.15 020 1127.2
1 0.15 0.15 021 724.486
1 0.15 0.15 022 1420.64
1 0.15 0.15 023 513.32
1 0.15 0.15 024 959.516
1 0.15 0.15 025 1600.75
1 0.15 0.15 026 935.092
1 0.15 0.15 027 356.064
1 0.15 0.15 028 418.972
1 0.15 0.15 029 738.026
1 0.15 0.15 030 637.95
1 0.15 0.15 031 732.628
1 0.15 0.15 032 1306.76
1 0.15 0.15 033 437.852
1 0.15 0.15 034 687.422
1 0.15 0.15 035 677.534
1 0.15 0.15 036 879.168
1 0.15 0.15 037 1416.98
1 0.15 0.15 038 418.956
1 0.15 0.15 039 692.672
1 0.15 0.15 040 524.674
1 0.15 0.15 041 742.278
1 0.15 0.15 042 363.108
1 0.15 0.15 043 440.09
1 0.15 0.15 044 2482.1
1 0.15 0.15 045 1834.2
1 0.15 0.15 046 996.214
1 0.15 0.15 047 1039.06
1 0.15 0.15 048 1551.33
1 0.15 0.15 049 1111.91
1 0.15 0.15 050 792.612
1 0.15 0.15 051 364.308
1 0.15 0.15 052 592.83
1 0.15 0.15 053 833.244
1 0.15 0.15 054 714.884
1 0.15 0.15 055 1010.3
1 0.15 0.15 056 555.408
1 0.15 0.15 057 819.168
1 0.15 0.15 058 586.03
1 0.15 0.15 059 1514.51
1 0.15 0.15 060 660.324
1 0.15 0.15 061 800.136
1 0.15 0.15 062 1755.27
1 0.15 0.15 063 821.118
1 0.15 0.15 064 906.732
1 0.15 0.15 065 930.724
1 0.15 0.15 066 715.062
1 0.15 0.15 067 966.544
1 0.15 0.15 068 427.636
1 0.15 0.15 069 891.86
1 0.15 0.15 070 727.122
1 0.15 0.15 071 794.63
1 0.15 0.15 072 1031
1 0.15 0.15 073 428
1 0.15 0.15 074 760.872
1 0.15 0.15 075 1327.81
1 0.15 0.15 076 964.7
1 0.15 0.15 077 561.054
1 0.15 0.15 078 500.254
1 0.15 0.15 079 490.35
1 0.15 0.15 080 1148.77
1 0.15 0.15 081 1152.2
1 0.15 0.15 082 1379.09
1 0.15 0.15 083 587.726
1 0.15 0.15 084 555.56
1 0.15 0.15 085 1493.87
1 0.15 0.15 086 874.934
1 0.15 0.15 087 570.796
1 0.15 0.15 088 780.312
1 0.15 0.15 089 799.496
1 0.15 0.15 090 638.764
1 0.15 0.15 091 1754.42
1 0.15 0.15 092 503.574
1 0.15 0.15 093 1066.99
1 0.15 0.15 094 1319.4
1 0.15 0.15 095 981.37
1 0.15 0.15 096 693.064
1 0.15 0.15 097 818.58
1 0.15 0.15 098 1311.64
1 0.15 0.15 099 807.268
1 0.15 0.15 100 366.602
1 1.5 1.5 001 929.362
1 1.5 1.5 002 735.418
1 1.5 1.5 003 1480.24
1 1.5 1.5 004 565.454
1 1.5 1.5 005 370.994
1 1.5 1.5 006 807.136
1 1.5 1.5 007 368.19
1 1.5 1.5 008 454.032
1 1.5 1.5 009 274.686
1 1.5 1.5 010 816.21
1 1.5 1.5 011 955.198
1 1.5 1.5 012 808.658
1 1.5 1.5 013 648.956
1 1.5 1.5 014 935.064
1 1.5 1.5 015 483.26
1 1.5 1.5 016 490.424
1 1.5 1.5 017 376.034
1 1.5 1.5 018 500.23
1 1.5 1.5 019 758.39
1 1.5 1.5 020 678.552
1 1.5 1.5 021 717.448
1 1.5 1.5 022 987.908
1 1.5 1.5 023 905.89
1 1.5 1.5 024 771.936
1 1.5 1.5 025 1025.39
1 1.5 1.5 026 826.716
1 1.5 1.5 027 840.324
1 1.5 1.5 028 570.9
1 1.5 1.5 029 1543.73
1 1.5 1.5 030 827.85
1 1.5 1.5 031 354.51
1 1.5 1.5 032 444.704
1 1.5 1.5 033 790.292
1 1.5 1.5 034 872.092
1 1.5 1.5 035 727.324
1 1.5 1.5 036 635.996
1 1.5 1.5 037 783.192
1 1.5 1.5 038 1196.83
1 1.5 1.5 039 646.49
1 1.5 1.5 040 714.754
1 1.5 1.5 041 1037.94
1 1.5 1.5 042 525.046
1 1.5 1.5 043 1698.79
1 1.5 1.5 044 631.22
1 1.5 1.5 045 1111.69
1 1.5 1.5 046 908.232
1 1.5 1.5 047 1805.64
1 1.5 1.5 048 945.04
1 1.5 1.5 049 606.174
1 1.5 1.5 050 701.266
1 1.5 1.5 051 441.59
1 1.5 1.5 052 533.394
1 1.5 1.5 053 484.792
1 1.5 1.5 054 542.69
1 1.5 1.5 055 1772.8
1 1.5 1.5 056 1230.3
1 1.5 1.5 057 1088.8
1 1.5 1.5 058 891.966
1 1.5 1.5 059 899.362
1 1.5 1.5 060 209.388
1 1.5 1.5 061 745.21
1 1.5 1.5 062 694.49
1 1.5 1.5 063 576.234
1 1.5 1.5 064 1329.59
1 1.5 1.5 065 1431.82
1 1.5 1.5 066 1197.8
1 1.5 1.5 067 1852.55
1 1.5 1.5 068 1100.91
1 1.5 1.5 069 544.464
1 1.5 1.5 070 724.548
1 1.5 1.5 071 1344.29
1 1.5 1.5 072 649.786
1 1.5 1.5 073 1657.34
1 1.5 1.5 074 1419.66
1 1.5 1.5 075 1512.76
1 1.5 1.5 076 1228.57
1 1.5 1.5 077 1076.99
1 1.5 1.5 078 807.488
1 1.5 1.5 079 1114.09
1 1.5 1.5 080 397.876
1 1.5 1.5 081 369.082
1 1.5 1.5 082 957.234
1 1.5 1.5 083 799.452
1 1.5 1.5 084 461.106
1 1.5 1.5 085 395.106
1 1.5 1.5 086 405.192
1 1.5 1.5 087 292.68
1 1.5 1.5 088 910.706
1 1.5 1.5 089 619.984
1 1.5 1.5 090 885.234
1 1.5 1.5 091 702.406
1 1.5 1.5 092 635.362
1 1.5 1.5 093 1231.22
1 1.5 1.5 094 1546.67
1 1.5 1.5 095 2060.29
1 1.5 1.5 096 1919.11
1 1.5 1.5 097 657.772
1 1.5 1.5 098 498.782
1 1.5 1.5 099 945.528
1 1.5 1.5 100 723.802
1 5 5 001 947.922
1 5 5 002 458.33
1 5 5 003 406.778
1 5 5 004 325.79
1 5 5 005 762.184
1 5 5 006 1077.09
1 5 5 007 588.328
1 5 5 008 434.102
1 5 5 009 416.334
1 5 5 010 538.902
1 5 5 011 709.422
1 5 5 012 661.488
1 5 5 013 1591.26
1 5 5 014 1078.06
1 5 5 015 467.188
1 5 5 016 644.628
1 5 5 017 676.612
1 5 5 018 720.854
1 5 5 019 1132.27
1 5 5 020 549.484
1 5 5 021 983.558
1 5 5 022 470.48
1 5 5 023 964.776
1 5 5 024 651.28
1 5 5 025 1262.38
1 5 5 026 1849.19
1 5 5 027 1402.46
1 5 5 028 370.382
1 5 5 029 1481.03
1 5 5 030 604.794
1 5 5 031 799.876
1 5 5 032 1171.12
1 5 5 033 1528.18
1 5 5 034 983.272
1 5 5 035 1169.77
1 5 5 036 462.332
1 5 5 037 603.056
1 5 5 038 431.074
1 5 5 039 921.386
1 5 5 040 944.958
1 5 5 041 429.814
1 5 5 042 1010.2
1 5 5 043 1037.3
1 5 5 044 588.442
1 5 5 045 2429.55
1 5 5 046 532.572
1 5 5 047 597.44
1 5 5 048 822.058
1 5 5 049 646.302
1 5 5 050 742.556
1 5 5 051 450.744
1 5 5 052 2037.76
1 5 5 053 940.248
1 5 5 054 1582.44
1 5 5 055 559.736
1 5 5 056 834.708
1 5 5 057 955.892
1 5 5 058 367.474
1 5 5 059 950.73
1 5 5 060 535.484
1 5 5 061 716.37
1 5 5 062 1024.8
1 5 5 063 387.254
1 5 5 064 2038.59
1 5 5 065 249.438
1 5 5 066 1862.91
1 5 5 067 656.46
1 5 5 068 750.414
1 5 5 069 739.82
1 5 5 070 799.036
1 5 5 071 514.216
1 5 5 072 1139.53
1 5 5 073 861.656
1 5 5 074 1321.9
1 5 5 075 665.728
1 5 5 076 813.686
1 5 5 077 369.836
1 5 5 078 767.212
1 5 5 079 585.404
1 5 5 080 832.3
1 5 5 081 725.942
1 5 5 082 517.242
1 5 5 083 908.058
1 5 5 084 425.254
1 5 5 085 808.8
1 5 5 086 1192.87
1 5 5 087 798.246
1 5 5 088 1048.69
1 5 5 089 964.692
1 5 5 090 539.054
1 5 5 091 1386.52
1 5 5 092 480.662
1 5 5 093 547.224
1 5 5 094 384.498
1 5 5 095 1072.47
1 5 5 096 895.76
1 5 5 097 468.484
1 5 5 098 1117.25
1 5 5 099 639.222
1 5 5 100 494.406
2 1.5 1.5 001 1241.26
2 1.5 1.5 002 828.824
2 1.5 1.5 003 824.6
2 1.5 1.5 004 1385.46
2 1.5 1.5 005 998.446
2 1.5 1.5 006 347.43
2 1.5 1.5 007 1113.21
2 1.5 1.5 008 691.756
2 1.5 1.5 009 1015.7
2 1.5 1.5 010 478.306
2 1.5 1.5 011 660.674
2 1.5 1.5 012 1109.64
2 1.5 1.5 013 312.48
2 1.5 1.5 014 1181.24
2 1.5 1.5 015 197.344
2 1.5 1.5 016 1691.82
2 1.5 1.5 017 670.016
2 1.5 1.5 018 1045.44
2 1.5 1.5 019 312.886
2 1.5 1.5 020 778.8
2 1.5 1.5 021 869.118
2 1.5 1.5 022 708.818
2 1.5 1.5 023 849.75
2 1.5 1.5 024 658.818
2 1.5 1.5 025 1345.6
2 1.5 1.5 026 654.806
2 1.5 1.5 027 665.578
2 1.5 1.5 028 494.906
2 1.5 1.5 029 669.632
2 1.5 1.5 030 400.428
2 1.5 1.5 031 332.442
2 1.5 1.5 032 462.486
2 1.5 1.5 033 1078.65
2 1.5 1.5 034 712.134
2 1.5 1.5 035 869.008
2 1.5 1.5 036 664.306
2 1.5 1.5 037 1484.14
2 1.5 1.5 038 496.614
2 1.5 1.5 039 1180.81
2 1.5 1.5 040 935.556
2 1.5 1.5 041 979.794
2 1.5 1.5 042 1167.25
2 1.5 1.5 043 725.366
2 1.5 1.5 044 885.834
2 1.5 1.5 045 973.774
2 1.5 1.5 046 1936.83
2 1.5 1.5 047 828.152
2 1.5 1.5 048 648.636
2 1.5 1.5 049 1412.52
2 1.5 1.5 050 972.324
2 1.5 1.5 051 1543.46
2 1.5 1.5 052 654.586
2 1.5 1.5 053 1197.92
2 1.5 1.5 054 783.15
2 1.5 1.5 055 1001.9
2 1.5 1.5 056 1198.67
2 1.5 1.5 057 1353.76
2 1.5 1.5 058 314.852
2 1.5 1.5 059 1041.03
2 1.5 1.5 060 453.752
2 1.5 1.5 061 854.97
2 1.5 1.5 062 494.792
2 1.5 1.5 063 728.732
2 1.5 1.5 064 474.212
2 1.5 1.5 065 1087.73
2 1.5 1.5 066 1245.71
2 1.5 1.5 067 2249.29
2 1.5 1.5 068 382.58
2 1.5 1.5 069 584.43
2 1.5 1.5 070 1262.55
2 1.5 1.5 071 483.962
2 1.5 1.5 072 1075.57
2 1.5 1.5 073 1172.82
2 1.5 1.5 074 661.716
2 1.5 1.5 075 778.968
2 1.5 1.5 076 1074.89
2 1.5 1.5 077 1263.98
2 1.5 1.5 078 1318.04
2 1.5 1.5 079 634.898
2 1.5 1.5 080 916.922
2 1.5 1.5 081 307.866
2 1.5 1.5 082 1258.57
2 1.5 1.5 083 426.184
