2001 0.25 1.5 1.5 11 100 51
2001 0.25 1.5 1.5 12 100 68
2001 0.25 1.5 1.5 13 100 16
2001 0.25 1.5 1.5 14 100 100
2001 0.25 1.5 1.5 15 100 100
2001 0.25 1.5 1.5 16 100 100
2001 0.25 1.5 1.5 17 100 100
2001 0.25 1.5 1.5 18 100 77
2001 0.25 1.5 1.5 19 100 97
2001 0.25 1.5 1.5 20 100 45
2001 0.5 1.5 1.5 01 100 100
2001 0.5 1.5 1.5 02 100 86
2001 0.5 1.5 1.5 03 100 100
2001 0.5 1.5 1.5 04 100 100
2001 0.5 1.5 1.5 05 100 100
2001 0.5 1.5 1.5 06 100 100
2001 0.5 1.5 1.5 07 100 100
2001 0.5 1.5 1.5 08 100 95
2001 0.5 1.5 1.5 09 100 100
2001 0.5 1.5 1.5 10 100 100
2001 0.5 1.5 1.5 11 100 100
2001 0.5 1.5 1.5 12 100 100
2001 0.5 1.5 1.5 13 100 98
2001 0.5 1.5 1.5 14 100 100
2001 0.5 1.5 1.5 15 100 100
2001 0.5 1.5 1.5 16 100 100
2001 0.5 1.5 1.5 17 100 89
2001 0.5 1.5 1.5 18 100 100
2001 0.5 1.5 1.5 19 100 100
2001 0.5 1.5 1.5 20 100 100
2001 0 0.15 0.15 01 100 0
2001 0 0.15 0.15 02 100 0
2001 0 0.15 0.15 03 100 0
2001 0 0.15 0.15 04 100 0
2001 0 0.15 0.15 05 100 0
2001 0 0.15 0.15 06 100 0
2001 0 0.15 0.15 07 100 0
2001 0 0.15 0.15 08 100 0
2001 0 0.15 0.15 09 100 0
2001 0 0.15 0.15 10 100 0
2001 0 0.15 0.15 11 100 0
2001 0 0.15 0.15 12 100 0
2001 0 0.15 0.15 13 100 0
2001 0 0.15 0.15 14 100 0
2001 0 0.15 0.15 15 100 0
2001 0 0.15 0.15 16 100 0
2001 0 0.15 0.15 17 100 0
2001 0 0.15 0.15 18 100 0
2001 0 0.15 0.15 19 100 0
2001 0 0.15 0.15 20 100 0
2001 0 1.5 1.5 01 100 0
2001 0 1.5 1.5 02 100 0
2001 0 1.5 1.5 03 100 0
2001 0 1.5 1.5 04 100 0
2001 0 1.5 1.5 05 100 0
2001 0 1.5 1.5 06 100 0
2001 0 1.5 1.5 07 100 0
2001 0 1.5 1.5 08 100 0
2001 0 1.5 1.5 09 100 0
2001 0 1.5 1.5 10 100 0
2001 0 1.5 1.5 11 100 0
2001 0 1.5 1.5 12 100 0
2001 0 1.5 1.5 13 100 0
2001 0 1.5 1.5 14 100 0
2001 0 1.5 1.5 15 100 0
2001 0 1.5 1.5 16 100 0
2001 0 1.5 1.5 17 100 0
2001 0 1.5 1.5 18 100 0
2001 0 1.5 1.5 19 100 0
2001 0 1.5 1.5 20 100 0
2001 0 5 5 01 100 0
2001 0 5 5 02 100 0
2001 0 5 5 03 100 0
2001 0 5 5 04 100 0
2001 0 5 5 05 100 0
2001 0 5 5 06 100 0
2001 0 5 5 07 100 0
2001 0 5 5 08 100 0
2001 0 5 5 09 100 0
2001 0 5 5 10 100 0
2001 0 5 5 11 100 0
2001 0 5 5 12 100 0
2001 0 5 5 13 100 0
2001 0 5 5 14 100 0
2001 0 5 5 15 100 0
2001 0 5 5 16 100 0
2001 0 5 5 17 100 0
2001 0 5 5 18 100 0
2001 0 5 5 19 100 0
2001 0 5 5 20 100 0
2001 1 0.15 0.15 01 100 100
2001 1 0.15 0.15 02 100 100
2001 1 0.15 0.15 03 100 100
2001 1 0.15 0.15 04 100 100
2001 1 0.15 0.15 05 100 15
2001 1 0.15 0.15 06 100 100
2001 1 0.15 0.15 07 100 100
2001 1 0.15 0.15 08 100 100
2001 1 0.15 0.15 09 100 100
2001 1 0.15 0.15 10 100 100
2001 1 0.15 0.15 11 100 100
2001 1 0.15 0.15 12 100 100
2001 1 0.15 0.15 13 100 100
2001 1 0.15 0.15 14 100 100
2001 1 0.15 0.15 15 100 100
2001 1 0.15 0.15 16 100 100
2001 1 0.15 0.15 17 100 100
2001 1 0.15 0.15 18 100 100
2001 1 0.15 0.15 19 100 100
2001 1 0.15 0.15 20 100 100
2001 1 1.5 1.5 01 100 100
2001 1 1.5 1.5 02 100 99
2001 1 1.5 1.5 03 100 100
2001 1 1.5 1.5 04 100 100
2001 1 1.5 1.5 05 100 100
2001 1 1.5 1.5 06 100 98
2001 1 1.5 1.5 07 100 72
2001 1 1.5 1.5 08 100 100
2001 1 1.5 1.5 09 100 100
2001 1 1.5 1.5 10 100 100
2001 1 1.5 1.5 11 100 84
2001 1 1.5 1.5 12 100 100
2001 1 1.5 1.5 13 100 100
2001 1 1.5 1.5 14 100 100
2001 1 1.5 1.5 15 100 100
2001 1 1.5 1.5 16 100 100
2001 1 1.5 1.5 17 100 100
2001 1 1.5 1.5 18 100 100
2001 1 1.5 1.5 19 100 100
2001 1 1.5 1.5 20 100 100
2001 1 5 5 01 100 100
2001 1 5 5 02 100 100
2001 1 5 5 03 100 100
2001 1 5 5 04 100 100
2001 1 5 5 05 100 100
2001 1 5 5 06 100 100
2001 1 5 5 07 100 100
2001 1 5 5 08 100 100
2001 1 5 5 09 100 100
2001 1 5 5 10 100 100
2001 1 5 5 11 100 100
2001 1 5 5 12 100 100
2001 1 5 5 13 100 99
2001 1 5 5 14 100 100
2001 1 5 5 15 100 100
2001 1 5 5 16 100 100
2001 1 5 5 17 100 100
2001 1 5 5 18 100 100
2001 1 5 5 19 100 95
2001 1 5 5 20 100 100
2001 2 1.5 1.5 01 100 100
2001 2 1.5 1.5 02 100 100
2001 2 1.5 1.5 03 100 100
2001 2 1.5 1.5 04 100 100
2001 2 1.5 1.5 05 100 100
2001 2 1.5 1.5 06 100 100
2001 2 1.5 1.5 07 100 99
2001 2 1.5 1.5 08 100 100
2001 2 1.5 1.5 09 100 100
2001 2 1.5 1.5 10 100 100
2001 2 1.5 1.5 11 100 100
2001 2 1.5 1.5 12 100 100
2001 2 1.5 1.5 13 100 100
2001 2 1.5 1.5 14 100 100
2001 2 1.5 1.5 15 100 100
2001 2 1.5 1.5 16 100 100
2001 2 1.5 1.5 17 100 100
2001 2 1.5 1.5 18 100 100
2001 2 1.5 1.5 19 100 100
2001 2 1.5 1.5 20 100 100
2001 4 1.5 1.5 01 100 100
2001 4 1.5 1.5 02 100 100
2001 4 1.5 1.5 03 100 100
2001 4 1.5 1.5 04 100 100
2001 4 1.5 1.5 05 100 100
2001 4 1.5 1.5 06 100 100
2001 4 1.5 1.5 07 100 100
2001 4 1.5 1.5 08 100 100
2001 4 1.5 1.5 09 100 100
2001 4 1.5 1.5 10 100 100
2001 4 1.5 1.5 11 100 100
2001 4 1.5 1.5 12 100 100
2001 4 1.5 1.5 13 100 100
2001 4 1.5 1.5 14 100 100
2001 4 1.5 1.5 15 100 100
2001 4 1.5 1.5 16 100 100
2001 4 1.5 1.5 17 100 100
2001 4 1.5 1.5 18 100 100
2001 4 1.5 1.5 19 100 100
2001 4 1.5 1.5 20 100 100
31 0.25 1.5 1.5 001 500 257
31 0.25 1.5 1.5 002 500 98
31 0.25 1.5 1.5 003 500 91
31 0.25 1.5 1.5 004 500 45
31 0.25 1.5 1.5 005 500 500
31 0.25 1.5 1.5 006 500 76
31 0.25 1.5 1.5 007 500 435
31 0.25 1.5 1.5 008 500 67
31 0.25 1.5 1.5 009 500 500
31 0.25 1.5 1.5 010 500 390
31 0.25 1.5 1.5 011 500 445
31 0.25 1.5 1.5 012 500 140
31 0.25 1.5 1.5 013 500 39
31 0.25 1.5 1.5 014 500 76
31 0.25 1.5 1.5 015 500 333
31 0.25 1.5 1.5 016 500 37
31 0.25 1.5 1.5 017 500 123
31 0.25 1.5 1.5 018 500 182
31 0.25 1.5 1.5 019 500 88
31 0.25 1.5 1.5 020 500 500
31 0.25 1.5 1.5 021 500 471
31 0.25 1.5 1.5 022 500 347
31 0.25 1.5 1.5 023 500 31
31 0.25 1.5 1.5 024 500 477
31 0.25 1.5 1.5 025 500 46
31 0.25 1.5 1.5 026 500 500
31 0.25 1.5 1.5 027 500 142
31 0.25 1.5 1.5 028 500 491
31 0.25 1.5 1.5 029 500 377
31 0.25 1.5 1.5 030 500 351
31 0.25 1.5 1.5 031 500 500
31 0.25 1.5 1.5 032 500 493
31 0.25 1.5 1.5 033 500 437
31 0.25 1.5 1.5 034 500 139
31 0.25 1.5 1.5 035 500 234
31 0.25 1.5 1.5 036 500 124
31 0.25 1.5 1.5 037 500 483
31 0.25 1.5 1.5 038 500 62
31 0.25 1.5 1.5 039 500 9
31 0.25 1.5 1.5 040 500 395
31 0.25 1.5 1.5 041 500 341
31 0.25 1.5 1.5 042 500 287
31 0.25 1.5 1.5 043 500 166
31 0.25 1.5 1.5 044 500 500
31 0.25 1.5 1.5 045 500 499
31 0.25 1.5 1.5 046 500 72
31 0.25 1.5 1.5 047 500 81
31 0.25 1.5 1.5 048 500 500
31 0.25 1.5 1.5 049 500 500
31 0.25 1.5 1.5 050 500 23
31 0.25 1.5 1.5 051 500 81
31 0.25 1.5 1.5 052 500 494
31 0.25 1.5 1.5 053 500 42
31 0.25 1.5 1.5 054 500 302
31 0.25 1.5 1.5 055 500 41
31 0.25 1.5 1.5 056 500 497
31 0.25 1.5 1.5 057 500 495
31 0.25 1.5 1.5 058 500 352
31 0.25 1.5 1.5 059 500 485
31 0.25 1.5 1.5 060 500 393
31 0.25 1.5 1.5 061 500 167
31 0.25 1.5 1.5 062 500 301
31 0.25 1.5 1.5 063 500 404
31 0.25 1.5 1.5 064 500 47
31 0.25 1.5 1.5 065 500 471
31 0.25 1.5 1.5 066 500 407
31 0.25 1.5 1.5 067 500 456
31 0.25 1.5 1.5 068 500 161
31 0.25 1.5 1.5 069 500 498
31 0.25 1.5 1.5 070 500 473
31 0.25 1.5 1.5 071 500 174
31 0.25 1.5 1.5 072 500 481
31 0.25 1.5 1.5 073 500 239
31 0.25 1.5 1.5 074 500 33
31 0.25 1.5 1.5 075 500 272
31 0.25 1.5 1.5 076 500 386
31 0.25 1.5 1.5 077 500 177
31 0.25 1.5 1.5 078 500 472
31 0.25 1.5 1.5 079 500 428
31 0.25 1.5 1.5 080 500 358
31 0.25 1.5 1.5 081 500 468
31 0.25 1.5 1.5 082 500 248
31 0.25 1.5 1.5 083 500 261
31 0.25 1.5 1.5 084 500 385
31 0.25 1.5 1.5 085 500 15
31 0.25 1.5 1.5 086 500 138
31 0.25 1.5 1.5 087 500 138
31 0.25 1.5 1.5 088 500 112
31 0.25 1.5 1.5 089 500 495
31 0.25 1.5 1.5 090 500 402
31 0.25 1.5 1.5 091 500 465
31 0.25 1.5 1.5 092 500 49
31 0.25 1.5 1.5 093 500 483
31 0.25 1.5 1.5 094 500 109
31 0.25 1.5 1.5 095 500 19
31 0.25 1.5 1.5 096 500 447
31 0.25 1.5 1.5 097 500 482
31 0.25 1.5 1.5 098 500 500
31 0.25 1.5 1.5 099 500 157
31 0.25 1.5 1.5 100 500 285
31 0.5 1.5 1.5 001 500 394
31 0.5 1.5 1.5 002 500 376
31 0.5 1.5 1.5 003 500 474
31 0.5 1.5 1.5 004 500 498
31 0.5 1.5 1.5 005 500 467
31 0.5 1.5 1.5 006 500 478
31 0.5 1.5 1.5 007 500 198
31 0.5 1.5 1.5 008 500 466
31 0.5 1.5 1.5 009 500 259
31 0.5 1.5 1.5 010 500 461
31 0.5 1.5 1.5 011 500 362
31 0.5 1.5 1.5 012 500 110
31 0.5 1.5 1.5 013 500 500
31 0.5 1.5 1.5 014 500 500
31 0.5 1.5 1.5 015 500 483
31 0.5 1.5 1.5 016 500 153
31 0.5 1.5 1.5 017 500 500
31 0.5 1.5 1.5 018 500 219
31 0.5 1.5 1.5 019 500 500
31 0.5 1.5 1.5 020 500 500
31 0.5 1.5 1.5 021 500 494
31 0.5 1.5 1.5 022 500 500
31 0.5 1.5 1.5 023 500 15
31 0.5 1.5 1.5 024 500 476
31 0.5 1.5 1.5 025 500 423
31 0.5 1.5 1.5 026 500 486
31 0.5 1.5 1.5 027 500 178
31 0.5 1.5 1.5 028 500 94
31 0.5 1.5 1.5 029 500 500
31 0.5 1.5 1.5 030 500 430
31 0.5 1.5 1.5 031 500 474
31 0.5 1.5 1.5 032 500 77
31 0.5 1.5 1.5 033 500 472
31 0.5 1.5 1.5 034 500 485
31 0.5 1.5 1.5 035 500 500
31 0.5 1.5 1.5 036 500 90
31 0.5 1.5 1.5 037 500 500
31 0.5 1.5 1.5 038 500 500
31 0.5 1.5 1.5 039 500 141
31 0.5 1.5 1.5 040 500 500
31 0.5 1.5 1.5 041 500 15
31 0.5 1.5 1.5 042 500 500
31 0.5 1.5 1.5 043 500 497
31 0.5 1.5 1.5 044 500 27
31 0.5 1.5 1.5 045 500 136
31 0.5 1.5 1.5 046 500 459
31 0.5 1.5 1.5 047 500 49
31 0.5 1.5 1.5 048 500 412
31 0.5 1.5 1.5 049 500 105
31 0.5 1.5 1.5 050 500 269
31 0.5 1.5 1.5 051 500 63
31 0.5 1.5 1.5 052 500 471
31 0.5 1.5 1.5 053 500 367
31 0.5 1.5 1.5 054 500 49
31 0.5 1.5 1.5 055 500 2
31 0.5 1.5 1.5 056 500 471
31 0.5 1.5 1.5 057 500 258
31 0.5 1.5 1.5 058 500 499
31 0.5 1.5 1.5 059 500 105
31 0.5 1.5 1.5 060 500 280
31 0.5 1.5 1.5 061 500 29
31 0.5 1.5 1.5 062 500 287
31 0.5 1.5 1.5 063 500 38
31 0.5 1.5 1.5 064 500 276
31 0.5 1.5 1.5 065 500 387
31 0.5 1.5 1.5 066 500 482
31 0.5 1.5 1.5 067 500 271
31 0.5 1.5 1.5 068 500 32
31 0.5 1.5 1.5 069 500 484
31 0.5 1.5 1.5 070 500 500
31 0.5 1.5 1.5 071 500 114
31 0.5 1.5 1.5 072 500 432
31 0.5 1.5 1.5 073 500 167
31 0.5 1.5 1.5 074 500 353
31 0.5 1.5 1.5 075 500 439
31 0.5 1.5 1.5 076 500 175
31 0.5 1.5 1.5 077 500 81
31 0.5 1.5 1.5 078 500 441
31 0.5 1.5 1.5 079 500 478
31 0.5 1.5 1.5 080 500 185
31 0.5 1.5 1.5 081 500 500
31 0.5 1.5 1.5 082 500 500
31 0.5 1.5 1.5 083 500 322
31 0.5 1.5 1.5 084 500 408
31 0.5 1.5 1.5 085 500 500
31 0.5 1.5 1.5 086 500 500
31 0.5 1.5 1.5 087 500 499
31 0.5 1.5 1.5 088 500 85
31 0.5 1.5 1.5 089 500 174
31 0.5 1.5 1.5 090 500 500
31 0.5 1.5 1.5 091 500 89
31 0.5 1.5 1.5 092 500 380
31 0.5 1.5 1.5 093 500 419
31 0.5 1.5 1.5 094 500 478
31 0.5 1.5 1.5 095 500 499
31 0.5 1.5 1.5 096 500 355
31 0.5 1.5 1.5 097 500 463
31 0.5 1.5 1.5 098 500 302
31 0.5 1.5 1.5 099 500 483
31 0.5 1.5 1.5 100 500 340
31 0 0.15 0.15 001 500 0
31 0 0.15 0.15 002 500 0
31 0 0.15 0.15 003 500 0
31 0 0.15 0.15 004 500 0
31 0 0.15 0.15 005 500 0
31 0 0.15 0.15 006 500 0
31 0 0.15 0.15 007 500 0
31 0 0.15 0.15 008 500 0
31 0 0.15 0.15 009 500 0
31 0 0.15 0.15 010 500 0
31 0 0.15 0.15 011 500 0
31 0 0.15 0.15 012 500 0
31 0 0.15 0.15 013 500 0
31 0 0.15 0.15 014 500 0
31 0 0.15 0.15 015 500 0
31 0 0.15 0.15 016 500 0
31 0 0.15 0.15 017 500 0
31 0 0.15 0.15 018 500 0
31 0 0.15 0.15 019 500 0
31 0 0.15 0.15 020 500 0
31 0 0.15 0.15 021 500 0
31 0 0.15 0.15 022 500 0
31 0 0.15 0.15 023 500 0
31 0 0.15 0.15 024 500 0
31 0 0.15 0.15 025 500 0
31 0 0.15 0.15 026 500 0
31 0 0.15 0.15 027 500 0
31 0 0.15 0.15 028 500 0
31 0 0.15 0.15 029 500 0
31 0 0.15 0.15 030 500 0
31 0 0.15 0.15 031 500 0
31 0 0.15 0.15 032 500 0
31 0 0.15 0.15 033 500 0
31 0 0.15 0.15 034 500 0
31 0 0.15 0.15 035 500 0
31 0 0.15 0.15 036 500 0
31 0 0.15 0.15 037 500 0
31 0 0.15 0.15 038 500 0
31 0 0.15 0.15 039 500 0
31 0 0.15 0.15 040 500 0
31 0 0.15 0.15 041 500 0
31 0 0.15 0.15 042 500 0
31 0 0.15 0.15 043 500 0
31 0 0.15 0.15 044 500 0
31 0 0.15 0.15 045 500 0
31 0 0.15 0.15 046 500 0
31 0 0.15 0.15 047 500 0
31 0 0.15 0.15 048 500 0
31 0 0.15 0.15 049 500 0
31 0 0.15 0.15 050 500 0
31 0 0.15 0.15 051 500 0
31 0 0.15 0.15 052 500 0
31 0 0.15 0.15 053 500 0
31 0 0.15 0.15 054 500 0
31 0 0.15 0.15 055 500 0
31 0 0.15 0.15 056 500 0
31 0 0.15 0.15 057 500 0
31 0 0.15 0.15 058 500 0
31 0 0.15 0.15 059 500 0
31 0 0.15 0.15 060 500 0
31 0 0.15 0.15 061 500 0
31 0 0.15 0.15 062 500 0
31 0 0.15 0.15 063 500 0
31 0 0.15 0.15 064 500 0
31 0 0.15 0.15 065 500 0
31 0 0.15 0.15 066 500 0
31 0 0.15 0.15 067 500 0
31 0 0.15 0.15 068 500 0
31 0 0.15 0.15 069 500 0
31 0 0.15 0.15 070 500 0
31 0 0.15 0.15 071 500 0
31 0 0.15 0.15 072 500 0
31 0 0.15 0.15 073 500 0
31 0 0.15 0.15 074 500 0
31 0 0.15 0.15 075 500 0
31 0 0.15 0.15 076 500 0
31 0 0.15 0.15 077 500 0
31 0 0.15 0.15 078 500 0
31 0 0.15 0.15 079 500 0
31 0 0.15 0.15 080 500 0
31 0 0.15 0.15 081 500 0
31 0 0.15 0.15 082 500 0
31 0 0.15 0.15 083 500 0
31 0 0.15 0.15 084 500 0
31 0 0.15 0.15 085 500 0
31 0 0.15 0.15 086 500 0
31 0 0.15 0.15 087 500 0
31 0 0.15 0.15 088 500 0
31 0 0.15 0.15 089 500 0
31 0 0.15 0.15 090 500 0
31 0 0.15 0.15 091 500 0
31 0 0.15 0.15 092 500 0
31 0 0.15 0.15 093 500 0
31 0 0.15 0.15 094 500 0
31 0 0.15 0.15 095 500 0
31 0 0.15 0.15 096 500 0
31 0 0.15 0.15 097 500 0
31 0 0.15 0.15 098 500 0
31 0 0.15 0.15 099 500 0
31 0 0.15 0.15 100 500 0
31 0 1.5 1.5 001 500 0
31 0 1.5 1.5 002 500 0
31 0 1.5 1.5 003 500 0
31 0 1.5 1.5 004 500 0
31 0 1.5 1.5 005 500 0
31 0 1.5 1.5 006 500 0
31 0 1.5 1.5 007 500 0
31 0 1.5 1.5 008 500 0
31 0 1.5 1.5 009 500 0
31 0 1.5 1.5 010 500 0
31 0 1.5 1.5 011 500 0
31 0 1.5 1.5 012 500 0
31 0 1.5 1.5 013 500 0
31 0 1.5 1.5 014 500 0
31 0 1.5 1.5 015 500 0
31 0 1.5 1.5 016 500 0
31 0 1.5 1.5 017 500 0
31 0 1.5 1.5 018 500 0
31 0 1.5 1.5 019 500 0
31 0 1.5 1.5 020 500 0
31 0 1.5 1.5 021 500 0
31 0 1.5 1.5 022 500 0
31 0 1.5 1.5 023 500 0
31 0 1.5 1.5 024 500 0
31 0 1.5 1.5 025 500 0
31 0 1.5 1.5 026 500 0
31 0 1.5 1.5 027 500 0
31 0 1.5 1.5 028 500 0
31 0 1.5 1.5 029 500 0
31 0 1.5 1.5 030 500 0
31 0 1.5 1.5 031 500 0
31 0 1.5 1.5 032 500 0
31 0 1.5 1.5 033 500 0
31 0 1.5 1.5 034 500 0
31 0 1.5 1.5 035 500 0
31 0 1.5 1.5 036 500 0
31 0 1.5 1.5 037 500 0
31 0 1.5 1.5 038 500 0
31 0 1.5 1.5 039 500 0
31 0 1.5 1.5 040 500 0
31 0 1.5 1.5 041 500 0
31 0 1.5 1.5 042 500 0
